what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1329688949188
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329688951245
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329688953146
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329688953155
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1329688955139
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1329688959628
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329688991198
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329688996068
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1329689000474
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1329689026861
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1329689026970
